Points_0 Points_1 Points_2 Points_Magnitude U_0 U_1 U_2 U_Magnitude arc_length p Point ID vtkValidPointMask
1.248 2 0 2.35744 0.106794 -1.50272e-09 0 0.106794 1.248 0.112397 78 1
1.264 2 0 2.36595 0.106936 -1.61331e-09 0 0.106936 1.264 0.112383 79 1
1.28 2 0 2.37453 0.107078 -1.73997e-09 0 0.107078 1.28 0.112369 80 1
1.296 2 0 2.38319 0.107221 -1.74987e-09 0 0.107221 1.296 0.112355 81 1
1.312 2 0 2.39193 0.107365 -1.74987e-09 0 0.107365 1.312 0.11234 82 1
1.328 2 0 2.40075 0.107508 -1.74987e-09 0 0.107508 1.328 0.112326 83 1
1.344 2 0 2.40963 0.107652 -1.75188e-09 0 0.107652 1.344 0.112312 84 1
1.36 2 0 2.41859 0.107796 -1.8804e-09 0 0.107796 1.36 0.112297 85 1
1.376 2 0 2.42763 0.107941 -2.00089e-09 0 0.107941 1.376 0.112283 86 1
1.392 2 0 2.43673 0.108085 -2.00089e-09 0 0.108085 1.392 0.112269 87 1
1.408 2 0 2.44591 0.10823 -2.00089e-09 0 0.10823 1.408 0.112254 88 1
1.424 2 0 2.45515 0.108376 -2.00089e-09 0 0.108376 1.424 0.11224 89 1
1.44 2 0 2.46447 0.108521 -2.0006e-09 0 0.108521 1.44 0.112225 90 1
1.456 2 0 2.47385 0.108667 -1.99873e-09 0 0.108667 1.456 0.112211 91 1
1.472 2 0 2.4833 0.108813 -2.02336e-09 0 0.108813 1.472 0.112196 92 1
1.488 2 0 2.49282 0.108959 -2.15188e-09 0 0.108959 1.488 0.112181 93 1
1.504 2 0 2.5024 0.109106 -2.2804e-09 0 0.109106 1.504 0.112167 94 1
1.52 2 0 2.51205 0.109252 -2.40892e-09 0 0.109252 1.52 0.112152 95 1
1.536 2 0 2.52176 0.109398 -2.49929e-09 0 0.109398 1.536 0.112137 96 1
1.552 2 0 2.53154 0.109545 -2.49929e-09 0 0.109545 1.552 0.112122 97 1
1.568 2 0 2.54138 0.109691 -2.49929e-09 0 0.109691 1.568 0.112107 98 1
1.584 2 0 2.55129 0.109838 -2.49929e-09 0 0.109838 1.584 0.112093 99 1
1.6 2 0 2.56125 0.109984 -2.49929e-09 0 0.109984 1.6 0.112078 100 1
1.616 2 0 2.57128 0.110131 -2.49929e-09 0 0.110131 1.616 0.112063 101 1
1.632 2 0 2.58136 0.110277 -2.50011e-09 0 0.110277 1.632 0.112048 102 1
1.648 2 0 2.59151 0.110423 -2.50197e-09 0 0.110423 1.648 0.112033 103 1
1.664 2 0 2.60171 0.11057 -2.56518e-09 0 0.11057 1.664 0.112018 104 1
1.68 2 0 2.61197 0.110716 -2.6937e-09 0 0.110716 1.68 0.112003 105 1
1.696 2 0 2.62229 0.110863 -2.82124e-09 0 0.110863 1.696 0.111988 106 1
1.712 2 0 2.63267 0.111009 -2.9479e-09 0 0.111009 1.712 0.111973 107 1
1.728 2 0 2.6431 0.111155 -3.00026e-09 0 0.111155 1.728 0.111958 108 1
1.744 2 0 2.65359 0.111301 -2.99839e-09 0 0.111301 1.744 0.111943 109 1
1.76 2 0 2.66413 0.111447 -2.99769e-09 0 0.111447 1.76 0.111928 110 1
1.776 2 0 2.67473 0.111592 -2.99769e-09 0 0.111592 1.776 0.111913 111 1
1.792 2 0 2.68538 0.111738 -2.99769e-09 0 0.111738 1.792 0.111899 112 1
1.808 2 0 2.69608 0.111883 -2.99769e-09 0 0.111883 1.808 0.111884 113 1
1.824 2 0 2.70684 0.112027 -2.99903e-09 0 0.112027 1.824 0.111869 114 1
1.84 2 0 2.71765 0.112172 -3.0009e-09 0 0.112172 1.84 0.111854 115 1
1.856 2 0 2.7285 0.112317 -3.09973e-09 0 0.112317 1.856 0.111839 116 1
1.872 2 0 2.73941 0.112461 -3.22825e-09 0 0.112461 1.872 0.111824 117 1
1.888 2 0 2.75037 0.112605 -3.35526e-09 0 0.112605 1.888 0.111809 118 1
1.904 2 0 2.76138 0.112749 -3.48192e-09 0 0.112749 1.904 0.111794 119 1
1.92 2 0 2.77244 0.112893 -3.49974e-09 0 0.112893 1.92 0.111779 120 1
1.936 2 0 2.78354 0.113036 -3.49974e-09 0 0.113036 1.936 0.111764 121 1
1.952 2 0 2.79469 0.113179 -3.49974e-09 0 0.113179 1.952 0.111749 122 1
1.968 2 0 2.80589 0.113322 -3.49974e-09 0 0.113322 1.968 0.111734 123 1
1.984 2 0 2.81714 0.113464 -3.62223e-09 0 0.113464 1.984 0.11172 124 1
2 2 0 2.82843 0.113606 -3.75076e-09 0 0.113606 2 0.111705 125 1
2.016 2 0 2.83976 0.113748 -3.75076e-09 0 0.113748 2.016 0.11169 126 1
2.032 2 0 2.85114 0.11389 -3.75067e-09 0 0.11389 2.032 0.111676 127 1
2.048 2 0 2.86257 0.11403 -3.74881e-09 0 0.11403 2.048 0.111661 128 1
2.064 2 0 2.87404 0.114171 -3.75917e-09 0 0.114171 2.064 0.111646 129 1
2.08 2 0 2.88555 0.114311 -3.88769e-09 0 0.114311 2.08 0.111631 130 1
