0       	300
1	        309.492891
2	        366.8388626
3	        424.1848341
4	        486.7440758
5	        559.7298578
13.8996139	611.8625592
41.6988417	656.1753555
88.03088803	697.8815166
166.7953668	723.9478673
254.8262548	736.9810427
342.8571429	752.6208531
454.0540541	750.014218
574.5173745	752.6208531
694.980695	752.6208531
806.1776062	750.014218
917.3745174	750.014218
1037.837838	750.014218
1200    	750.014218
