23.25581395	303.9859155
55.81395349	332.3896714
79.06976744	386.6150235
97.6744186	446.0046948
130.2325581	502.8122066
172.0930233	541.5446009
209.3023256	595.7699531
260.4651163	616.42723
320.9302326	647.4131455
334.8837209	714.5492958
334.8837209	750.6995305
339.5348837	786.8497653
390.6976744	763.6103286
488.372093	750.6995305
600		748.1173709
716.2790698	742.9530516
860.4651163	748.1173709
944.1860465	748.1173709
1069.767442	745.5352113
1195.348837	745.5352113
